date,facility_id,operation,shift,hour_of_day,day_of_week,is_weekend,is_holiday,is_peak_period,inbound_volume,outbound_volume,inventory_volume,processed_volume,backlog_volume,available_workers,scheduled_workers,actual_workers,worker_capacity_per_hour,shift_hours,avg_cycle_time_minutes,equipment_availability,downtime_minutes,overtime_hours,absenteeism_rate,operational_cost,weather_impact,special_event,throughput_packages_per_hour,error_misroute_packages,traffic_hour_factor,weekly_pattern_factor,seasonal_pattern_factor
2026-09-08,ATL-HUB,Outbound,Morning,13,Tuesday,0,0,0,1215,1190,270,1033,195,22,22,21,52,8,29.4,0.946,10,0.7,0.035,483.42,Clear,0,1033,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,14,Tuesday,0,0,0,1272,1246,391,1088,217,22,22,21,54,8,25.2,0.96,1,0.8,0.032,459.87,Rain,0,1088,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,15,Tuesday,0,0,0,1432,1403,457,1216,255,26,26,25,50,8,28.1,0.973,9,1.1,0.037,573.42,Clear,0,1216,3,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,16,Tuesday,0,0,0,1231,1206,358,1052,218,22,21,20,53,8,28.5,0.993,0,0.9,0.033,437.83,Clear,0,1052,2,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,17,Tuesday,0,0,1,1823,1786,376,1558,315,34,33,32,49,8,29.2,0.994,8,1.5,0.035,725.1,Clear,0,1558,3,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,18,Tuesday,0,0,1,1913,1874,545,1697,264,36,36,34,51,8,26.3,0.979,6,0.3,0.045,725.75,Clear,0,1697,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,19,Tuesday,0,0,1,1745,1709,494,1311,461,30,28,27,49,8,37.1,0.991,10,1.3,0.028,628.88,Rain,0,1311,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,20,Tuesday,0,0,0,1388,1360,374,1194,223,26,26,25,49,8,31.7,0.975,0,1.0,0.041,541.01,Clear,0,1194,2,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,21,Tuesday,0,0,0,1145,1122,281,944,215,20,20,19,54,8,32.8,0.92,9,0.9,0.046,445.54,Clear,0,944,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Night,22,Tuesday,0,0,0,1250,1224,240,1019,270,24,22,22,48,8,33.0,0.966,9,1.3,0.021,517.17,Clear,0,1019,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Night,23,Tuesday,0,0,0,1077,1055,252,861,225,19,18,17,53,8,31.7,0.956,9,1.2,0.034,413.68,Clear,0,861,3,0.82,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,6,Tuesday,0,0,0,1239,1093,241,1072,160,23,22,22,50,8,24.4,0.975,8,0.7,0.01,500.44,Storm,0,1072,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,7,Tuesday,0,0,0,1587,1400,444,1329,247,30,28,27,52,8,27.4,0.947,6,0.7,0.03,593.31,Clear,0,1329,1,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,8,Tuesday,0,0,1,1655,1460,335,1282,343,32,30,29,46,8,31.5,0.962,6,1.0,0.019,647.76,Storm,0,1282,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,9,Tuesday,0,0,1,1671,1475,394,1429,218,31,30,29,50,8,28.4,0.986,4,0.7,0.046,627.4,Clear,0,1429,1,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,10,Tuesday,0,0,0,1276,1125,269,1065,201,26,24,23,48,8,32.4,0.966,1,0.8,0.062,496.62,Clear,0,1065,0,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,11,Tuesday,0,0,0,1362,1202,447,1071,281,25,23,22,51,8,29.4,0.955,1,1.2,0.025,489.85,Clear,0,1071,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,12,Tuesday,0,0,0,1281,1130,358,827,432,22,21,20,43,8,46.7,0.962,7,1.8,0.037,485.41,Clear,0,827,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,13,Tuesday,0,0,0,1241,1095,255,921,308,22,22,21,47,8,37.3,0.934,7,0.4,0.045,465.01,Clear,0,921,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,14,Tuesday,0,0,0,1152,1017,307,876,255,20,20,19,50,8,30.5,0.922,1,1.4,0.045,433.24,Clear,0,876,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,15,Tuesday,0,0,0,1332,1175,270,1110,199,24,23,22,52,8,27.8,0.97,9,0.9,0.022,506.51,Clear,0,1110,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,16,Tuesday,0,0,0,1401,1236,411,1133,262,25,25,24,48,8,31.7,0.984,5,1.1,0.025,539.53,Clear,0,1133,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,17,Tuesday,0,0,1,1843,1626,495,1394,410,34,32,31,47,8,31.5,0.957,6,1.4,0.026,695.43,Clear,0,1394,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,18,Tuesday,0,0,1,1589,1402,543,1155,404,29,28,27,46,8,37.8,0.93,6,1.5,0.048,615.74,Clear,0,1155,3,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,19,Tuesday,0,0,1,1695,1495,471,1446,222,31,31,30,51,8,28.2,0.945,4,0.8,0.042,656.1,Storm,0,1446,2,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,20,Tuesday,0,0,0,1418,1251,414,1127,275,27,26,25,49,8,27.2,0.92,0,1.0,0.029,540.54,Clear,0,1127,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,21,Tuesday,0,0,0,1143,1008,211,847,287,19,19,18,50,8,33.9,0.942,0,1.5,0.048,413.18,Clear,0,847,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Night,22,Tuesday,0,0,0,1196,1055,271,1037,138,22,21,20,53,8,25.3,0.979,4,0.6,0.024,440.71,Clear,0,1037,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Night,23,Tuesday,0,0,0,1009,891,259,825,161,20,18,18,48,8,28.9,0.956,10,1.2,0.025,434.42,Clear,0,825,1,0.82,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,6,Tuesday,0,0,0,1253,1151,265,1037,244,29,27,26,42,8,31.7,0.95,8,1.0,0.026,585.0,Rain,0,1037,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,7,Tuesday,0,0,0,1532,1407,517,1303,248,33,33,32,42,8,28.1,0.97,8,0.6,0.043,694.55,Clear,0,1303,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,8,Tuesday,0,0,1,1652,1517,319,1251,432,34,34,32,42,8,36.6,0.931,4,1.6,0.054,711.95,Clear,0,1251,2,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,9,Tuesday,0,0,1,1738,1596,345,1547,232,38,37,35,45,8,25.7,0.982,8,0.5,0.045,754.03,Clear,0,1547,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,10,Tuesday,0,0,0,1373,1261,457,1120,288,30,29,28,40,8,32.6,1.0,6,1.3,0.046,626.84,Clear,0,1120,3,1.08,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,11,Tuesday,0,0,0,1408,1293,258,1281,179,33,31,30,46,8,26.7,0.929,2,0.5,0.048,631.27,Clear,0,1281,2,1.08,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,12,Tuesday,0,0,0,1177,1081,399,1104,122,26,25,24,46,8,25.2,1.0,5,0.6,0.029,522.44,Clear,0,1104,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,13,Tuesday,0,0,0,1349,1239,445,953,444,27,26,25,40,8,41.3,0.954,2,1.4,0.031,557.89,Clear,0,953,2,0.96,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Evening,14,Tuesday,0,0,0,1236,1135,391,1101,183,26,26,25,47,8,27.8,0.938,6,0.7,0.024,549.02,Clear,0,1101,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Evening,15,Tuesday,0,0,0,1458,1339,512,1247,248,30,30,29,43,8,29.4,1.0,0,1.0,0.045,620.28,Clear,0,1247,0,1.08,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Evening,16,Tuesday,0,0,0,1432,1315,384,1162,314,29,30,28,44,8,34.2,0.943,8,0.7,0.059,617.52,Clear,0,1162,0,1.08,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Evening,17,Tuesday,0,0,1,1687,1549,368,1343,378,38,36,35,41,8,34.2,0.936,7,0.8,0.024,758.3,Clear,0,1343,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Evening,18,Tuesday,0,0,1,1823,1674,642,1752,104,41,40,39,47,8,22.3,0.956,7,0.2,0.035,822.0,Clear,0,1752,2,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Evening,19,Tuesday,0,0,1,1868,1716,347,1398,494,43,41,39,37,8,37.1,0.969,5,1.5,0.039,852.83,Clear,0,1398,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Evening,20,Tuesday,0,0,0,1451,1332,380,1158,322,31,30,28,44,8,30.7,0.941,3,1.2,0.052,615.86,Clear,0,1158,2,1.08,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Evening,21,Tuesday,0,0,0,1223,1123,326,946,304,27,26,25,41,8,35.1,0.924,9,1.4,0.029,577.96,Clear,0,946,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Night,22,Tuesday,0,0,0,1346,1236,251,1260,121,30,29,28,45,8,25.2,1.0,9,0.8,0.024,621.93,Clear,0,1260,2,0.96,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Night,23,Tuesday,0,0,0,1019,936,262,795,240,19,20,19,44,8,35.3,0.951,7,1.1,0.055,442.42,Clear,0,795,1,0.82,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Morning,6,Tuesday,0,0,0,1063,1041,253,871,227,19,19,18,50,8,33.2,0.968,6,0.4,0.035,400.93,Clear,0,871,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Morning,7,Tuesday,0,0,0,1415,1386,389,1088,346,24,24,23,51,8,35.6,0.928,7,1.1,0.05,527.69,Clear,0,1088,1,1.2,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Morning,8,Tuesday,0,0,1,1664,1630,389,1384,321,29,29,28,51,8,31.9,0.969,10,1.5,0.032,650.56,Clear,0,1384,1,1.2,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Morning,9,Tuesday,0,0,1,1623,1590,351,1440,208,32,31,30,51,8,28.6,0.942,0,0.4,0.044,626.03,Clear,0,1440,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Morning,10,Tuesday,0,0,0,1326,1299,262,1054,316,25,23,23,47,8,37.6,0.976,1,1.8,0.01,526.47,Clear,0,1054,0,1.08,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Morning,11,Tuesday,0,0,0,1255,1229,383,1003,258,21,21,20,53,8,31.4,0.946,10,1.5,0.065,487.06,Clear,0,1003,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Morning,12,Tuesday,0,0,0,1193,1169,397,1012,210,23,23,22,46,8,26.5,1.0,10,1.3,0.043,519.32,Clear,0,1012,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Morning,13,Tuesday,0,0,0,1139,1116,311,920,257,20,19,18,53,8,34.0,0.965,3,1.2,0.043,415.13,Clear,0,920,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Evening,14,Tuesday,0,0,0,1134,1111,249,896,270,23,22,21,47,8,34.4,0.908,6,1.1,0.029,480.34,Clear,0,896,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Evening,15,Tuesday,0,0,0,1164,1140,379,892,302,22,21,20,46,8,38.2,0.97,4,1.5,0.043,466.18,Clear,0,892,0,1.08,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Evening,16,Tuesday,0,0,0,1338,1311,418,1241,129,26,26,25,52,8,24.6,0.955,8,0.5,0.032,551.69,Clear,0,1241,3,1.08,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Evening,17,Tuesday,0,0,1,1547,1515,380,1367,193,30,29,28,51,8,28.5,0.958,7,0.9,0.018,622.02,Clear,0,1367,2,1.2,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Evening,18,Tuesday,0,0,1,1689,1655,403,1285,464,32,31,29,45,8,40.3,0.985,2,1.8,0.058,653.33,Clear,0,1285,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Evening,19,Tuesday,0,0,1,1694,1659,410,1284,447,29,29,27,49,8,39.7,0.971,5,1.3,0.054,610.02,Clear,0,1284,1,1.2,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Evening,20,Tuesday,0,0,0,1288,1262,280,1066,243,26,24,23,49,8,32.1,0.946,8,1.1,0.025,528.57,Clear,0,1066,0,1.08,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Evening,21,Tuesday,0,0,0,1142,1119,272,937,230,20,20,19,51,8,31.9,0.967,1,1.1,0.048,425.49,Clear,0,937,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Night,22,Tuesday,0,0,0,1176,1152,219,1054,150,23,21,21,51,8,25.3,0.984,0,0.8,0.022,453.5,Clear,0,1054,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Outbound,Night,23,Tuesday,0,0,0,882,864,166,718,195,16,15,15,49,8,33.0,0.977,9,1.6,0.015,382.3,Clear,0,718,1,0.82,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Morning,6,Tuesday,0,0,0,1017,898,256,841,162,19,19,18,47,8,32.1,0.995,5,1.0,0.035,412.96,Clear,0,841,1,0.96,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Morning,7,Tuesday,0,0,0,1295,1143,237,1037,259,24,23,22,49,8,34.6,0.962,9,1.0,0.039,508.66,Clear,0,1037,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Morning,8,Tuesday,0,0,1,1550,1368,382,1215,302,27,27,26,49,8,31.2,0.954,6,0.7,0.04,573.16,Clear,0,1215,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Morning,9,Tuesday,0,0,1,1498,1322,435,1184,283,30,28,27,45,8,29.8,0.975,2,1.2,0.042,592.94,Clear,0,1184,0,1.2,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Morning,10,Tuesday,0,0,0,1066,941,207,886,157,20,20,19,49,8,28.2,0.952,5,1.1,0.041,436.13,Clear,0,886,0,1.08,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Morning,11,Tuesday,0,0,0,1237,1091,308,935,266,22,22,21,48,8,31.1,0.928,2,1.4,0.057,476.93,Clear,0,935,3,1.08,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Morning,12,Tuesday,0,0,0,1120,989,231,896,218,20,20,19,49,8,31.0,0.963,2,1.5,0.026,438.68,Clear,0,896,3,0.96,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Morning,13,Tuesday,0,0,0,1057,933,310,750,296,20,20,19,44,8,39.7,0.898,3,1.8,0.044,449.17,Clear,0,750,0,0.96,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Evening,14,Tuesday,0,0,0,978,863,292,841,129,18,17,17,50,8,26.2,0.99,4,0.8,0.01,383.96,Clear,0,841,1,0.96,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Evening,15,Tuesday,0,0,0,1074,947,227,849,209,21,19,19,47,8,30.6,0.951,4,1.6,0.012,447.05,Clear,0,849,0,1.08,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Evening,16,Tuesday,0,0,0,1127,994,312,865,236,21,20,19,47,8,28.0,0.969,2,1.4,0.035,439.97,Storm,0,865,1,1.08,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Evening,17,Tuesday,0,0,1,1351,1192,262,1085,239,25,25,24,46,8,30.7,0.983,1,0.8,0.038,517.45,Clear,0,1085,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Evening,18,Tuesday,0,0,1,1527,1348,419,1375,124,29,29,28,50,8,20.3,0.983,9,0.4,0.026,612.96,Clear,0,1375,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Evening,19,Tuesday,0,0,1,1388,1224,342,1186,191,28,27,26,48,8,28.5,0.95,7,0.5,0.034,567.9,Clear,0,1186,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Evening,20,Tuesday,0,0,0,1249,1102,350,1080,165,23,23,22,51,8,25.5,0.963,1,0.4,0.034,465.45,Clear,0,1080,3,1.08,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Evening,21,Tuesday,0,0,0,1020,900,330,780,225,18,18,17,48,8,38.1,0.956,8,1.4,0.028,414.3,Clear,0,780,1,0.96,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Night,22,Tuesday,0,0,0,1029,908,318,786,249,20,19,18,48,8,35.7,0.911,0,0.6,0.028,385.96,Clear,0,786,1,0.96,1.0,1.05
2026-09-08,DAL-HUB,Inbound,Night,23,Tuesday,0,0,0,988,872,315,853,132,17,18,17,53,8,27.6,0.947,6,0.4,0.046,379.34,Clear,0,853,1,0.82,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Morning,6,Tuesday,0,0,0,1037,953,276,889,171,24,23,22,45,8,30.7,0.898,6,0.8,0.039,489.66,Clear,0,889,0,0.96,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Morning,7,Tuesday,0,0,0,1301,1195,295,901,437,25,25,24,39,8,44.6,0.963,6,1.9,0.028,564.3,Clear,0,901,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Morning,8,Tuesday,0,0,1,1369,1257,439,1263,118,32,30,29,45,8,22.3,0.968,0,0.5,0.028,604.65,Clear,0,1263,4,1.2,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Morning,9,Tuesday,0,0,1,1460,1341,314,1340,151,32,30,29,47,8,26.0,0.983,2,0.6,0.024,615.52,Clear,0,1340,3,1.2,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Morning,10,Tuesday,0,0,0,1209,1110,296,1005,246,26,25,24,44,8,33.3,0.952,6,1.0,0.026,538.74,Rain,0,1005,2,1.08,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Morning,11,Tuesday,0,0,0,1266,1162,388,1207,87,28,27,27,45,8,21.0,0.994,10,0.6,0.018,598.56,Clear,0,1207,1,1.08,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Morning,12,Tuesday,0,0,0,982,902,317,885,120,23,21,21,43,8,24.8,0.981,5,0.8,0.022,465.95,Clear,0,885,2,0.96,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Morning,13,Tuesday,0,0,0,1092,1003,277,985,148,25,23,22,45,8,25.5,0.995,1,0.7,0.033,471.87,Clear,0,985,2,0.96,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Evening,14,Tuesday,0,0,0,1027,943,253,827,220,24,23,22,40,8,32.3,0.941,8,0.8,0.044,495.86,Clear,0,827,2,0.96,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Evening,15,Tuesday,0,0,0,1287,1182,272,1037,273,27,27,26,43,8,35.7,0.928,3,0.7,0.04,559.85,Clear,0,1037,1,1.08,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Evening,16,Tuesday,0,0,0,1239,1138,344,830,449,22,23,21,42,8,48.6,0.942,2,2.2,0.073,500.27,Clear,0,830,2,1.08,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Evening,17,Tuesday,0,0,1,1518,1394,412,1336,230,37,34,33,43,8,27.2,0.942,3,0.5,0.016,694.98,Clear,0,1336,0,1.2,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Evening,18,Tuesday,0,0,1,1539,1413,354,1239,334,34,33,32,41,8,34.1,0.944,8,1.5,0.033,719.88,Clear,0,1239,2,1.2,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Evening,19,Tuesday,0,0,1,1543,1417,506,1354,217,34,32,32,44,8,23.3,0.962,8,0.7,0.01,697.55,Clear,0,1354,0,1.2,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Evening,20,Tuesday,0,0,0,1282,1178,364,1071,240,28,28,27,42,8,28.9,0.945,2,1.2,0.023,590.06,Clear,0,1071,0,1.08,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Evening,21,Tuesday,0,0,0,1083,995,315,939,158,24,23,23,44,8,27.3,0.928,7,0.1,0.01,493.61,Clear,0,939,1,0.96,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Night,22,Tuesday,0,0,0,1230,1130,311,1142,129,28,26,26,46,8,22.7,0.955,8,0.2,0.019,560.81,Clear,0,1142,1,0.96,1.0,1.05
2026-09-08,DAL-HUB,Sortation,Night,23,Tuesday,0,0,0,845,776,233,673,208,17,17,16,43,8,33.2,0.978,6,1.2,0.039,380.33,Clear,0,673,1,0.82,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Morning,6,Tuesday,0,0,0,979,959,193,756,233,19,18,18,44,8,32.1,0.956,0,1.8,0.019,419.38,Clear,0,756,0,0.96,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Morning,7,Tuesday,0,0,0,1076,1054,215,900,208,19,19,19,50,8,32.9,0.948,2,0.7,0.021,418.64,Heavy Rain,0,900,4,1.2,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Morning,8,Tuesday,0,0,1,1343,1316,279,1051,325,25,24,23,48,8,34.8,0.952,9,1.6,0.03,546.78,Clear,0,1051,2,1.2,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Morning,9,Tuesday,0,0,1,1301,1274,413,1037,292,23,23,22,48,8,32.8,0.983,1,1.5,0.024,498.1,Clear,0,1037,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Morning,10,Tuesday,0,0,0,1062,1040,304,880,209,20,19,18,51,8,28.0,0.959,1,1.0,0.038,401.71,Clear,0,880,1,1.08,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Morning,11,Tuesday,0,0,0,952,933,212,714,261,19,18,17,45,8,39.1,0.934,10,1.2,0.028,415.65,Rain,0,714,2,1.08,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Morning,12,Tuesday,0,0,0,893,875,300,714,201,16,15,15,49,8,37.8,0.972,10,1.4,0.031,380.12,Clear,0,714,2,0.96,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Morning,13,Tuesday,0,0,0,921,902,313,823,111,17,16,16,52,8,26.1,0.989,1,1.0,0.022,360.12,Clear,0,823,1,0.96,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Evening,14,Tuesday,0,0,0,982,962,337,779,219,17,17,16,50,8,33.4,0.974,7,0.9,0.04,377.65,Clear,0,779,6,0.96,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Evening,15,Tuesday,0,0,0,1071,1049,315,850,248,18,19,18,51,8,35.9,0.927,8,1.1,0.028,431.01,Storm,0,850,1,1.08,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Evening,16,Tuesday,0,0,0,1157,1133,385,846,319,19,19,18,47,8,39.1,1.0,8,2.3,0.046,462.26,Clear,0,846,2,1.08,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Evening,17,Tuesday,0,0,1,1396,1368,481,1094,339,26,25,24,48,8,34.7,0.95,4,1.1,0.028,537.25,Clear,0,1094,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Evening,18,Tuesday,0,0,1,1420,1391,474,1234,217,27,26,25,50,8,29.1,0.987,5,1.1,0.051,560.38,Clear,0,1234,0,1.2,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Evening,19,Tuesday,0,0,1,1313,1286,466,1146,205,26,25,24,50,8,28.6,0.955,5,1.1,0.026,538.92,Clear,0,1146,1,1.2,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Evening,20,Tuesday,0,0,0,1044,1023,224,808,247,16,17,16,52,8,34.6,0.972,9,1.9,0.043,413.19,Clear,0,808,1,1.08,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Evening,21,Tuesday,0,0,0,938,919,317,704,239,16,16,15,51,8,38.1,0.92,0,1.6,0.037,354.54,Clear,0,704,1,0.96,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Night,22,Tuesday,0,0,0,1062,1040,218,923,169,21,20,19,49,8,25.5,0.992,3,0.9,0.027,424.81,Clear,0,923,2,0.96,1.0,1.05
2026-09-08,DAL-HUB,Outbound,Night,23,Tuesday,0,0,0,746,731,245,617,150,14,13,13,50,8,33.1,0.95,5,1.3,0.029,319.62,Clear,0,617,1,0.82,1.0,1.05
2026-09-09,ATL-HUB,Inbound,Morning,6,Wednesday,0,0,0,1451,1280,377,1151,277,25,25,24,51,8,34.6,0.941,5,1.0,0.043,537.61,Clear,0,1151,2,0.96,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Morning,7,Wednesday,0,0,0,1680,1483,431,1351,301,34,31,30,48,8,31.6,0.939,3,1.0,0.034,652.26,Clear,0,1351,2,1.2,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Morning,8,Wednesday,0,0,1,1806,1593,467,1507,262,36,33,32,50,8,25.7,0.942,2,0.8,0.02,684.68,Clear,0,1507,3,1.2,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Morning,9,Wednesday,0,0,1,1792,1581,530,1417,356,34,32,30,50,8,33.3,0.945,3,1.0,0.054,654.23,Clear,0,1417,1,1.2,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Morning,10,Wednesday,0,0,0,1438,1269,375,1165,252,26,25,24,50,8,31.0,0.972,1,0.9,0.03,521.78,Clear,0,1165,2,1.08,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Morning,11,Wednesday,0,0,0,1544,1362,348,1280,245,29,28,27,49,8,27.3,0.968,4,0.6,0.032,583.35,Clear,0,1280,0,1.08,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Morning,12,Wednesday,0,0,0,1312,1158,432,953,335,24,23,22,44,8,38.3,0.985,6,1.3,0.026,507.77,Clear,0,953,0,0.96,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Morning,13,Wednesday,0,0,0,1381,1218,276,1033,326,26,25,24,47,8,36.3,0.916,3,0.8,0.03,524.37,Clear,0,1033,1,0.96,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Evening,14,Wednesday,0,0,0,1354,1195,317,884,444,23,23,22,42,8,43.2,0.957,2,2.1,0.042,518.1,Clear,0,884,3,0.96,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Evening,15,Wednesday,0,0,0,1533,1352,409,1109,397,30,29,28,42,8,36.8,0.943,7,1.5,0.027,637.45,Clear,0,1109,2,1.08,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Evening,16,Wednesday,0,0,0,1413,1247,338,1090,306,26,25,24,46,8,33.7,0.988,2,1.0,0.028,527.35,Clear,0,1090,1,1.08,1.0,1.065
2026-09-09,ATL-HUB,Inbound,Evening,17,Wednesday,0,0,1,1802,1590,371,1393,381,33,33,32,45,8,35.8,0.968,8,1.1,0.03,712.21,Clear,0,1393,0,1.2,1.0,1.065
