date,facility_id,operation,shift,hour_of_day,day_of_week,is_weekend,is_holiday,is_peak_period,inbound_volume,outbound_volume,inventory_volume,processed_volume,backlog_volume,available_workers,scheduled_workers,actual_workers,worker_capacity_per_hour,shift_hours,avg_cycle_time_minutes,equipment_availability,downtime_minutes,overtime_hours,absenteeism_rate,operational_cost,weather_impact,special_event,throughput_packages_per_hour,error_misroute_packages,traffic_hour_factor,weekly_pattern_factor,seasonal_pattern_factor
2026-09-07,DAL-HUB,Inbound,Morning,6,Monday,0,1,0,1324,1169,288,639,688,15,15,14,48,8,80.7,0.952,13,4.1,0.074,452.78,Clear,0,639,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,7,Monday,0,1,0,1557,1374,407,818,719,18,18,17,51,8,65.5,0.944,5,3.8,0.056,481.39,Clear,0,818,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,8,Monday,0,1,1,1679,1482,384,737,914,19,19,18,44,8,86.0,0.931,11,5.0,0.046,559.4,Heavy Rain,0,737,4,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,9,Monday,0,1,1,1775,1566,504,836,919,20,20,18,47,8,75.8,0.989,1,4.7,0.085,517.14,Clear,0,836,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,10,Monday,0,1,0,1535,1354,402,731,787,17,17,16,48,8,76.8,0.952,3,4.1,0.073,463.49,Clear,0,731,2,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,11,Monday,0,1,0,1335,1178,295,685,624,17,16,15,49,8,67.5,0.933,9,3.4,0.065,440.06,Clear,0,685,0,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,12,Monday,0,1,0,1224,1080,304,588,622,14,14,13,47,8,71.6,0.963,10,3.8,0.089,413.5,Clear,0,588,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,13,Monday,0,1,0,1251,1104,290,576,653,14,14,13,48,8,82.2,0.923,2,4.0,0.071,393.99,Clear,0,576,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,14,Monday,0,1,0,1235,1089,234,572,649,14,14,13,46,8,77.2,0.958,15,4.4,0.072,446.5,Clear,0,572,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,15,Monday,0,1,0,1360,1200,257,701,648,17,17,16,46,8,72.4,0.953,13,3.7,0.071,481.21,Clear,0,701,2,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,16,Monday,0,1,0,1601,1413,483,816,757,19,19,18,47,8,70.1,0.965,7,3.7,0.06,505.26,Clear,0,816,0,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,17,Monday,0,1,1,1949,1719,640,863,1049,22,22,21,45,8,82.3,0.914,11,5.2,0.049,626.76,Rain,0,863,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,18,Monday,0,1,1,1633,1440,526,846,757,19,19,18,49,8,71.0,0.96,6,3.7,0.068,502.62,Clear,0,846,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,19,Monday,0,1,1,1683,1485,433,893,771,20,20,19,47,8,64.3,1.0,3,3.5,0.068,507.8,Clear,0,893,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,20,Monday,0,1,0,1320,1165,295,675,621,15,16,15,48,8,70.4,0.939,6,3.2,0.089,424.61,Clear,0,675,0,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,21,Monday,0,1,0,1179,1040,394,598,569,14,14,13,49,8,69.6,0.939,15,3.1,0.072,409.11,Clear,0,598,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Night,22,Monday,0,1,0,1191,1051,309,501,665,13,13,12,44,8,92.2,0.95,9,5.8,0.075,446.22,Clear,0,501,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Night,23,Monday,0,1,0,1080,953,306,593,478,11,12,11,55,8,61.8,0.981,13,3.3,0.078,367.56,Clear,0,593,0,0.82,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,6,Monday,0,1,0,1416,1300,419,659,794,18,18,17,41,8,86.8,0.947,14,4.2,0.069,519.91,Clear,0,659,3,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,7,Monday,0,1,0,1609,1477,521,924,735,23,22,21,44,8,61.5,1.0,5,3.5,0.06,553.06,Clear,0,924,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,8,Monday,0,1,1,2150,1974,596,898,1301,28,28,26,46,8,105.9,0.835,10,3.3,0.084,670.89,Clear,0,898,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,9,Monday,0,1,1,1880,1727,443,827,1093,26,25,24,45,8,96.8,0.852,25,3.0,0.06,666.54,Clear,0,827,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,10,Monday,0,1,0,1532,1407,500,631,971,19,20,18,36,8,106.2,0.975,8,6.0,0.076,572.75,Clear,0,631,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,11,Monday,0,1,0,1421,1305,368,656,813,18,19,17,41,8,85.6,0.942,2,4.1,0.084,478.8,Clear,0,656,4,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,12,Monday,0,1,0,1375,1263,352,584,823,17,17,16,40,8,96.9,0.913,1,5.4,0.07,491.67,Clear,0,584,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,13,Monday,0,1,0,1325,1217,454,672,694,17,17,16,44,8,74.0,0.955,2,4.1,0.049,457.55,Clear,0,672,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,14,Monday,0,1,0,1387,1274,470,719,702,17,19,17,43,8,72.6,0.985,13,3.8,0.082,510.09,Storm,0,719,3,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,15,Monday,0,1,0,1499,1377,509,797,757,20,21,19,44,8,69.6,0.954,4,3.7,0.075,514.44,Clear,0,797,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,16,Monday,0,1,0,1410,1295,344,721,735,18,17,16,46,8,76.6,0.98,13,4.4,0.075,502.7,Clear,0,721,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,17,Monday,0,1,1,1794,1647,634,764,1081,23,23,21,45,8,102.0,0.898,19,4.1,0.075,618.06,Clear,0,764,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,18,Monday,0,1,1,1998,1835,537,880,1177,28,28,26,45,8,97.6,0.836,29,3.1,0.062,723.3,Clear,0,880,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,19,Monday,0,1,1,1788,1642,523,743,1104,23,24,22,43,8,104.7,0.873,12,4.6,0.084,629.05,Clear,0,743,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,20,Monday,0,1,0,1508,1385,423,797,750,20,20,19,45,8,71.4,0.933,2,3.5,0.071,502.6,Clear,0,797,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,21,Monday,0,1,0,1412,1296,434,820,649,21,20,19,45,8,61.4,0.96,2,2.9,0.057,487.15,Heavy Rain,0,820,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Night,22,Monday,0,1,0,1363,1251,370,732,675,19,19,18,43,8,68.1,0.946,6,3.6,0.06,496.04,Clear,0,732,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Night,23,Monday,0,1,0,1094,1005,285,548,587,14,14,13,44,8,75.8,0.96,0,3.7,0.084,377.21,Clear,0,548,1,0.82,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,6,Monday,0,1,0,1143,1120,366,585,596,13,13,12,49,8,75.8,0.995,3,4.4,0.068,387.81,Clear,0,585,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,7,Monday,0,1,0,1504,1473,500,799,750,17,17,16,52,8,71.7,0.961,7,3.9,0.075,472.89,Rain,0,799,2,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,8,Monday,0,1,1,1651,1617,420,830,875,19,18,17,51,8,74.2,0.958,1,4.0,0.066,477.03,Clear,0,830,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,9,Monday,0,1,1,1580,1548,344,760,875,17,18,17,46,8,81.6,0.972,1,4.4,0.072,486.93,Clear,0,760,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,10,Monday,0,1,0,1241,1216,384,745,531,14,15,14,54,8,58.2,0.986,14,2.6,0.067,413.41,Clear,0,745,2,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,11,Monday,0,1,0,1323,1296,349,709,673,16,16,15,51,8,66.2,0.927,8,3.3,0.066,434.82,Clear,0,709,2,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,12,Monday,0,1,0,1152,1128,212,500,696,13,13,12,45,8,93.0,0.928,15,5.2,0.053,451.31,Heavy Rain,0,500,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,13,Monday,0,1,0,1081,1059,290,557,571,13,13,12,48,8,72.2,0.968,10,4.2,0.064,403.47,Clear,0,557,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,14,Monday,0,1,0,1092,1070,207,604,517,13,13,12,51,8,62.2,0.988,1,3.9,0.079,366.47,Clear,0,604,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,15,Monday,0,1,0,1266,1240,298,620,695,13,14,13,50,8,79.4,0.955,1,3.7,0.085,384.95,Rain,0,620,0,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,16,Monday,0,1,0,1218,1193,367,610,637,14,14,13,50,8,77.3,0.94,0,4.0,0.082,387.87,Clear,0,610,4,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,17,Monday,0,1,1,1763,1727,352,896,910,21,21,19,51,8,73.7,0.925,2,4.1,0.075,524.08,Clear,0,896,2,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,18,Monday,0,1,1,1488,1458,336,654,878,16,16,15,47,8,94.5,0.929,5,5.3,0.06,484.24,Clear,0,654,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,19,Monday,0,1,1,1678,1644,429,799,941,19,19,18,47,8,81.4,0.945,9,4.5,0.077,536.63,Clear,0,799,2,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,20,Monday,0,1,0,1144,1121,278,585,603,12,13,12,49,8,75.0,0.996,14,4.2,0.068,417.42,Clear,0,585,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,21,Monday,0,1,0,1124,1101,344,613,551,12,13,12,53,8,68.4,0.965,15,3.7,0.091,408.72,Heavy Rain,0,613,3,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Night,22,Monday,0,1,0,1135,1112,258,542,642,12,12,11,50,8,83.3,0.986,10,5.0,0.059,407.36,Clear,0,542,2,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Night,23,Monday,0,1,0,961,941,282,456,529,10,11,10,48,8,86.6,0.951,9,4.1,0.052,356.26,Clear,0,456,2,0.82,1.0,1.095
2026-09-08,ATL-HUB,Inbound,Morning,6,Tuesday,0,0,0,1503,1326,454,836,657,16,17,16,53,8,60.2,0.986,1,3.3,0.061,434.13,Clear,0,836,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,7,Tuesday,0,0,0,1847,1629,554,914,910,21,20,19,49,8,73.1,0.982,13,4.2,0.067,566.21,Heavy Rain,0,914,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,8,Tuesday,0,0,1,2062,1819,454,1011,1020,26,25,24,46,8,69.4,0.916,10,3.2,0.051,626.0,Clear,0,1011,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,9,Tuesday,0,0,1,2184,1927,624,1155,1007,25,26,24,49,8,61.2,0.983,4,3.7,0.073,622.96,Clear,0,1155,3,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,10,Tuesday,0,0,0,1704,1503,571,767,919,19,19,18,45,8,83.2,0.948,10,4.6,0.064,541.88,Clear,0,767,4,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,11,Tuesday,0,0,0,1951,1721,347,983,950,22,22,21,50,8,70.6,0.937,2,3.9,0.061,559.53,Clear,0,983,3,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,12,Tuesday,0,0,0,1473,1300,425,656,809,16,17,15,48,8,85.4,0.912,5,4.9,0.099,474.83,Heavy Rain,0,656,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,13,Tuesday,0,0,0,1588,1401,464,846,728,20,19,18,51,8,68.6,0.922,1,3.3,0.065,474.63,Clear,0,846,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,14,Tuesday,0,0,0,1670,1474,391,686,961,18,18,16,46,8,95.2,0.933,7,5.6,0.086,520.68,Clear,0,686,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,15,Tuesday,0,0,0,1723,1521,547,755,956,18,19,18,44,8,89.8,0.954,10,5.0,0.069,553.42,Clear,0,755,4,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,16,Tuesday,0,0,0,1601,1413,422,799,786,19,18,17,49,8,70.7,0.96,11,3.5,0.073,492.96,Clear,0,799,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,17,Tuesday,0,0,1,2144,1891,498,948,1159,24,25,23,43,8,87.3,0.959,15,4.8,0.073,671.01,Rain,0,948,4,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,18,Tuesday,0,0,1,2217,1956,587,1104,1077,26,24,23,49,8,73.3,0.98,6,3.9,0.062,616.03,Clear,0,1104,2,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,19,Tuesday,0,0,1,2089,1844,580,977,1094,25,23,22,47,8,82.5,0.946,10,4.0,0.064,609.88,Clear,0,977,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,20,Tuesday,0,0,0,1763,1556,381,806,926,20,19,18,48,8,78.3,0.934,5,3.8,0.075,504.52,Clear,0,806,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,21,Tuesday,0,0,0,1632,1440,445,704,921,18,19,17,44,8,93.4,0.942,14,4.4,0.089,528.3,Clear,0,704,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Night,22,Tuesday,0,0,0,1595,1407,423,770,797,19,18,17,46,8,79.7,0.985,0,4.4,0.08,482.85,Clear,0,770,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Night,23,Tuesday,0,0,0,1252,1105,381,577,664,14,14,13,48,8,80.6,0.925,1,4.2,0.08,396.4,Clear,0,577,1,0.82,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,6,Tuesday,0,0,0,1720,1580,417,823,946,21,22,20,42,8,80.7,0.981,9,4.2,0.07,568.01,Clear,0,823,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,7,Tuesday,0,0,0,1763,1619,355,944,874,23,24,22,44,8,70.6,0.975,1,3.9,0.065,573.78,Clear,0,944,4,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,8,Tuesday,0,0,1,2448,2248,712,805,1734,31,32,30,40,8,140.6,0.746,18,4.4,0.07,810.76,Clear,0,805,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,9,Tuesday,0,0,1,2261,2077,443,966,1354,30,29,28,43,8,99.1,0.892,22,3.8,0.035,766.84,Rain,0,966,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,10,Tuesday,0,0,0,1835,1685,651,901,971,24,25,23,42,8,77.6,0.933,4,3.7,0.086,598.61,Clear,0,901,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,11,Tuesday,0,0,0,1681,1544,434,905,822,22,23,21,44,8,68.2,0.98,6,3.5,0.079,557.59,Clear,0,905,2,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,12,Tuesday,0,0,0,1723,1583,437,952,836,23,24,22,44,8,63.8,0.984,5,4.0,0.07,588.66,Clear,0,952,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,13,Tuesday,0,0,0,1579,1450,436,831,805,20,21,19,45,8,71.4,0.972,11,3.8,0.083,541.12,Clear,0,831,6,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,14,Tuesday,0,0,0,1659,1523,578,924,768,23,23,21,44,8,62.8,1.0,9,4.4,0.076,591.97,Clear,0,924,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,15,Tuesday,0,0,0,2090,1919,662,1099,1051,30,29,27,43,8,71.5,0.947,14,3.4,0.074,709.5,Heavy Rain,0,1099,2,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,16,Tuesday,0,0,0,1538,1413,360,743,850,20,19,18,43,8,83.2,0.961,2,4.5,0.056,511.66,Clear,0,743,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,17,Tuesday,0,0,1,2291,2104,745,729,1616,30,30,28,36,8,142.8,0.805,11,5.2,0.055,768.88,Clear,0,729,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,18,Tuesday,0,0,1,2197,2017,462,837,1414,32,31,29,46,8,117.3,0.697,19,3.2,0.061,756.26,Clear,0,837,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,19,Tuesday,0,0,1,2186,2007,689,983,1261,32,32,29,44,8,90.2,0.856,28,3.3,0.081,787.66,Clear,0,983,2,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,20,Tuesday,0,0,0,1852,1701,424,804,1097,22,23,21,40,8,95.4,0.958,8,5.3,0.088,624.32,Storm,0,804,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,21,Tuesday,0,0,0,1507,1384,415,671,884,21,20,19,38,8,92.7,0.931,3,4.8,0.064,542.18,Clear,0,671,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Night,22,Tuesday,0,0,0,1437,1320,325,744,733,20,20,19,40,8,71.5,0.98,9,3.6,0.072,526.51,Clear,0,744,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Night,23,Tuesday,0,0,0,1307,1200,278,669,682,18,18,17,41,8,75.5,0.96,11,3.7,0.072,494.31,Clear,0,669,1,0.82,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,6,Tuesday,0,0,0,1500,1469,444,749,790,16,16,15,52,8,75.3,0.961,3,4.2,0.083,447.26,Clear,0,749,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,7,Tuesday,0,0,0,1778,1742,479,877,963,19,19,18,52,8,79.1,0.938,14,4.3,0.071,548.87,Clear,0,877,2,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,8,Tuesday,0,0,1,1796,1759,342,927,942,20,20,19,53,8,72.4,0.921,4,3.5,0.06,518.25,Heavy Rain,0,927,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,9,Tuesday,0,0,1,1828,1791,565,902,971,20,21,19,48,8,77.3,0.99,1,4.1,0.075,522.09,Clear,0,902,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,10,Tuesday,0,0,0,1592,1560,454,738,884,18,18,17,46,8,85.6,0.945,7,4.6,0.069,511.95,Clear,0,738,2,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,11,Tuesday,0,0,0,1633,1600,374,899,794,19,19,17,53,8,66.7,0.999,2,3.0,0.081,451.91,Clear,0,899,2,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,12,Tuesday,0,0,0,1392,1364,385,784,660,17,17,16,49,8,63.0,1.0,1,3.6,0.07,441.58,Clear,0,784,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,13,Tuesday,0,0,0,1411,1382,495,613,831,16,15,14,46,8,94.7,0.953,12,5.5,0.051,491.32,Clear,0,613,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,14,Tuesday,0,0,0,1510,1479,296,817,729,18,18,17,50,8,68.8,0.961,14,3.9,0.065,513.24,Clear,0,817,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,15,Tuesday,0,0,0,1614,1581,411,820,845,18,18,17,50,8,76.6,0.965,10,4.2,0.073,510.75,Clear,0,820,4,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,16,Tuesday,0,0,0,1650,1616,586,833,868,19,19,18,50,8,73.8,0.927,13,3.9,0.077,532.11,Clear,0,833,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,17,Tuesday,0,0,1,2119,2076,725,1176,983,25,26,24,51,8,64.8,0.961,12,3.7,0.073,648.93,Clear,0,1176,5,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,18,Tuesday,0,0,1,1933,1894,535,1095,888,23,23,22,51,8,62.8,0.976,4,3.1,0.057,564.11,Clear,0,1095,4,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,19,Tuesday,0,0,1,1749,1713,553,887,917,21,20,19,50,8,74.2,0.934,2,3.9,0.063,518.23,Clear,0,887,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,20,Tuesday,0,0,0,1664,1630,398,866,860,20,21,19,50,8,73.5,0.913,3,3.1,0.074,497.46,Clear,0,866,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,21,Tuesday,0,0,0,1446,1416,380,677,816,16,16,15,48,8,83.0,0.941,12,4.2,0.073,475.07,Clear,0,677,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Night,22,Tuesday,0,0,0,1456,1426,309,720,787,17,17,16,48,8,76.6,0.938,1,3.9,0.073,451.15,Clear,0,720,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Night,23,Tuesday,0,0,0,1265,1239,399,570,745,12,13,12,50,8,89.5,0.951,5,4.9,0.074,410.44,Clear,0,570,1,0.82,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,6,Tuesday,0,0,0,1501,1324,415,659,830,17,17,16,44,8,84.2,0.937,7,4.5,0.072,486.9,Clear,0,659,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,7,Tuesday,0,0,0,1591,1404,402,710,865,17,17,16,45,8,86.7,0.987,7,4.4,0.073,485.68,Clear,0,710,1,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,8,Tuesday,0,0,1,2063,1820,476,1027,1008,25,25,23,46,8,72.2,0.971,6,3.9,0.08,613.31,Clear,0,1027,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,9,Tuesday,0,0,1,2047,1806,608,955,1062,23,23,21,48,8,80.3,0.948,14,4.7,0.07,622.03,Clear,0,955,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,10,Tuesday,0,0,0,1595,1407,529,698,871,18,17,16,45,8,83.9,0.97,5,4.9,0.064,493.35,Clear,0,698,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,11,Tuesday,0,0,0,1696,1496,481,738,917,19,20,18,43,8,82.6,0.954,4,4.9,0.075,530.93,Clear,0,738,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,12,Tuesday,0,0,0,1596,1408,523,792,788,19,18,17,48,8,73.9,0.971,1,3.8,0.052,469.27,Clear,0,792,2,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,13,Tuesday,0,0,0,1617,1427,335,876,721,18,19,18,51,8,62.0,0.955,14,3.3,0.07,516.75,Clear,0,876,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,14,Tuesday,0,0,0,1307,1153,446,596,703,14,14,13,47,8,83.9,0.976,3,4.4,0.068,409.38,Clear,0,596,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,15,Tuesday,0,0,0,1719,1517,357,853,841,21,20,19,46,8,75.2,0.976,4,4.5,0.069,539.65,Clear,0,853,0,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,16,Tuesday,0,0,0,1685,1486,345,774,881,18,18,17,48,8,83.5,0.949,14,4.6,0.064,538.4,Heavy Rain,0,774,0,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,17,Tuesday,0,0,1,2052,1810,673,843,1172,21,22,20,46,8,92.5,0.917,7,4.9,0.092,585.82,Clear,0,843,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,18,Tuesday,0,0,1,1985,1752,605,1125,836,23,24,22,53,8,60.7,0.965,11,3.1,0.069,586.05,Clear,0,1125,1,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,19,Tuesday,0,0,1,1999,1764,659,988,986,25,23,22,47,8,73.3,0.956,0,4.0,0.05,576.28,Clear,0,988,2,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,20,Tuesday,0,0,0,1517,1339,493,772,730,18,18,17,49,8,68.0,0.927,12,3.4,0.073,491.88,Clear,0,772,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Evening,21,Tuesday,0,0,0,1420,1253,411,743,655,15,16,15,52,8,63.3,0.954,14,3.9,0.07,471.57,Clear,0,743,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Night,22,Tuesday,0,0,0,1468,1296,326,811,652,16,17,16,51,8,58.9,0.994,2,3.3,0.056,436.72,Clear,0,811,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Night,23,Tuesday,0,0,0,1114,983,321,533,577,13,13,12,48,8,76.4,0.926,2,4.2,0.092,378.85,Rain,0,533,0,0.82,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,6,Tuesday,0,0,0,1539,1413,480,663,919,19,20,18,40,8,93.6,0.922,4,4.7,0.086,523.68,Clear,0,663,0,0.96,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,7,Tuesday,0,0,0,1862,1710,463,958,971,23,24,22,45,8,76.5,0.968,1,4.2,0.071,584.02,Clear,0,958,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,8,Tuesday,0,0,1,2195,2016,564,738,1548,29,30,28,41,8,136.4,0.715,16,3.9,0.052,746.72,Clear,0,738,2,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,9,Tuesday,0,0,1,2336,2145,557,892,1528,33,32,30,40,8,117.0,0.826,14,4.1,0.049,787.51,Clear,0,892,4,1.2,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,10,Tuesday,0,0,0,1877,1724,363,866,1063,26,26,24,39,8,85.1,0.926,12,5.3,0.077,689.29,Clear,0,866,2,1.08,1.0,1.05
2026-09-08,CHI-HUB,Sortation,Morning,11,Tuesday,0,0,0,1634,1501,366,838,855,23,23,21,42,8,72.2,0.95,4,4.2,0.067,569.92,Clear,0,838,2,1.08,1.0,1.05
