date,facility_id,operation,shift,hour_of_day,day_of_week,is_weekend,is_holiday,is_peak_period,inbound_volume,outbound_volume,inventory_volume,processed_volume,backlog_volume,available_workers,scheduled_workers,actual_workers,worker_capacity_per_hour,shift_hours,avg_cycle_time_minutes,equipment_availability,downtime_minutes,overtime_hours,absenteeism_rate,operational_cost,weather_impact,special_event,throughput_packages_per_hour,error_misroute_packages,traffic_hour_factor,weekly_pattern_factor,seasonal_pattern_factor
2026-09-07,CHI-HUB,Outbound,Morning,7,Monday,0,1,0,1590,1558,353,1027,600,21,21,20,55,8,51.6,0.934,8,2.5,0.043,514.81,Clear,0,1027,1,1.2,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Morning,8,Monday,0,1,1,1821,1784,401,1150,736,25,24,23,52,8,51.8,0.962,9,2.6,0.03,583.56,Clear,0,1150,1,1.2,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Morning,9,Monday,0,1,1,1877,1839,459,1300,618,28,27,26,50,8,44.4,1.0,7,2.1,0.036,629.59,Storm,0,1300,0,1.2,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Morning,10,Monday,0,1,0,1354,1326,371,813,546,18,18,17,52,8,57.5,0.92,5,2.5,0.048,442.38,Clear,0,813,0,1.08,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Morning,11,Monday,0,1,0,1548,1516,460,1003,570,22,21,20,55,8,50.8,0.912,5,1.8,0.059,484.84,Clear,0,1003,4,1.08,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Morning,12,Monday,0,1,0,1351,1323,308,879,499,19,19,18,50,8,48.2,0.977,9,2.4,0.033,471.82,Clear,0,879,0,0.96,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Morning,13,Monday,0,1,0,1271,1245,415,737,585,18,16,16,49,8,64.5,0.941,9,3.1,0.013,450.95,Clear,0,737,1,0.96,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Evening,14,Monday,0,1,0,1313,1286,284,723,625,18,18,17,44,8,63.9,0.968,4,3.5,0.028,466.42,Clear,0,723,0,0.96,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Evening,15,Monday,0,1,0,1385,1357,321,848,560,21,20,19,47,8,53.5,0.951,8,2.6,0.044,494.35,Clear,0,848,0,1.08,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Evening,16,Monday,0,1,0,1453,1423,424,863,619,21,20,19,51,8,57.7,0.891,5,2.6,0.038,485.99,Clear,0,863,0,1.08,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Evening,17,Monday,0,1,1,1827,1790,617,991,867,24,24,23,47,8,63.4,0.917,8,3.3,0.041,600.07,Clear,0,991,1,1.2,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Evening,18,Monday,0,1,1,1872,1834,596,1109,813,26,25,24,49,8,57.3,0.944,8,2.4,0.039,595.2,Clear,0,1109,4,1.2,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Evening,19,Monday,0,1,1,1740,1704,362,1023,735,25,24,23,49,8,56.2,0.909,0,2.7,0.034,562.46,Storm,0,1023,0,1.2,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Evening,20,Monday,0,1,0,1567,1535,522,1018,598,22,23,22,49,8,45.8,0.945,10,2.4,0.035,556.98,Clear,0,1018,1,1.08,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Evening,21,Monday,0,1,0,1338,1311,375,857,522,20,19,18,51,8,53.5,0.934,4,2.6,0.037,461.19,Clear,0,857,4,0.96,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Night,22,Monday,0,1,0,1236,1211,264,734,541,17,17,16,48,8,57.5,0.956,0,2.4,0.043,401.92,Clear,0,734,3,0.96,1.0,1.095
2026-09-07,CHI-HUB,Outbound,Night,23,Monday,0,1,0,1094,1072,216,626,483,14,14,13,50,8,61.4,0.964,0,2.9,0.036,354.81,Clear,0,626,2,0.82,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,6,Monday,0,1,0,1155,1019,220,668,471,16,16,15,46,8,58.1,0.969,2,3.3,0.038,411.69,Clear,0,668,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,7,Monday,0,1,0,1541,1359,471,811,706,20,20,19,45,8,63.1,0.949,4,3.2,0.04,500.1,Clear,0,811,2,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,8,Monday,0,1,1,1656,1461,512,1027,588,24,24,23,46,8,51.8,0.971,2,2.0,0.058,540.13,Clear,0,1027,2,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,9,Monday,0,1,1,1821,1607,524,1151,644,24,24,23,53,8,48.8,0.945,2,1.5,0.032,529.05,Clear,0,1151,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,10,Monday,0,1,0,1356,1197,280,827,500,20,20,19,47,8,51.2,0.927,1,2.2,0.043,459.24,Clear,0,827,2,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,11,Monday,0,1,0,1298,1145,429,765,509,18,17,17,46,8,54.8,0.979,8,2.9,0.021,461.21,Clear,0,765,0,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,12,Monday,0,1,0,1107,977,224,730,357,16,15,15,50,8,46.5,0.974,9,2.0,0.021,396.85,Clear,0,730,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Morning,13,Monday,0,1,0,1149,1014,353,641,490,16,16,15,45,8,60.7,0.95,7,2.6,0.038,410.42,Heavy Rain,0,641,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,14,Monday,0,1,0,1053,929,272,640,393,15,14,14,47,8,50.5,0.974,2,2.9,0.03,379.19,Clear,0,640,2,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,15,Monday,0,1,0,1334,1177,368,781,532,19,18,18,46,8,56.8,0.944,0,2.4,0.017,441.74,Clear,0,781,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,16,Monday,0,1,0,1392,1228,459,800,563,21,20,19,44,8,58.4,0.958,2,2.7,0.045,477.07,Clear,0,800,4,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,17,Monday,0,1,1,1795,1584,376,1064,697,24,23,22,49,8,50.5,0.987,8,3.3,0.029,578.68,Clear,0,1064,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,18,Monday,0,1,1,1625,1434,414,1010,587,22,22,21,51,8,48.5,0.943,4,2.3,0.035,515.39,Clear,0,1010,3,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,19,Monday,0,1,1,1732,1529,436,1072,623,26,24,23,50,8,50.9,0.933,5,2.4,0.039,562.28,Clear,0,1072,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,20,Monday,0,1,0,1162,1026,229,675,457,15,16,15,47,8,53.5,0.958,7,2.8,0.04,413.82,Clear,0,675,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Evening,21,Monday,0,1,0,1277,1126,229,755,494,18,17,17,47,8,52.5,0.946,8,2.2,0.024,441.24,Clear,0,755,2,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Night,22,Monday,0,1,0,1229,1084,249,730,484,17,17,16,47,8,53.2,0.971,9,2.7,0.038,442.43,Storm,0,730,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Inbound,Night,23,Monday,0,1,0,935,825,250,660,268,13,13,13,52,8,38.2,0.977,3,1.1,0.028,310.41,Clear,0,660,1,0.82,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,6,Monday,0,1,0,1167,1071,257,763,434,19,18,18,43,8,50.3,0.987,6,2.4,0.022,458.84,Clear,0,763,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,7,Monday,0,1,0,1565,1437,411,839,767,23,23,22,40,8,66.8,0.954,9,3.2,0.032,576.15,Clear,0,839,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,8,Monday,0,1,1,1609,1477,542,950,690,27,26,25,39,8,57.8,0.975,0,3.5,0.035,615.06,Clear,0,950,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,9,Monday,0,1,1,1764,1620,436,1154,651,29,29,28,44,8,49.9,0.937,10,2.1,0.048,669.22,Clear,0,1154,2,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,10,Monday,0,1,0,1448,1330,336,949,540,25,23,23,42,8,49.5,0.983,5,2.2,0.019,552.7,Clear,0,949,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,11,Monday,0,1,0,1377,1265,302,840,587,22,21,20,44,8,51.8,0.955,10,2.5,0.038,517.31,Clear,0,840,2,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,12,Monday,0,1,0,1374,1262,375,867,538,23,23,22,42,8,50.0,0.938,2,2.5,0.029,530.65,Clear,0,867,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Morning,13,Monday,0,1,0,1164,1069,339,674,518,18,18,17,41,8,58.5,0.968,9,3.2,0.043,471.28,Clear,0,674,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,14,Monday,0,1,0,1240,1139,377,875,405,21,20,20,44,8,40.1,0.995,9,2.2,0.012,503.19,Clear,0,875,2,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,15,Monday,0,1,0,1373,1261,369,784,633,19,18,18,45,8,60.8,0.968,3,3.1,0.025,472.64,Clear,0,784,4,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,16,Monday,0,1,0,1431,1314,442,901,571,23,23,22,43,8,53.2,0.953,10,1.9,0.042,540.5,Clear,0,901,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,17,Monday,0,1,1,1655,1520,367,928,761,27,25,24,40,8,62.1,0.967,3,3.4,0.023,603.2,Clear,0,928,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,18,Monday,0,1,1,1649,1514,353,1040,668,28,26,25,45,8,53.4,0.925,2,2.4,0.04,591.39,Clear,0,1040,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,19,Monday,0,1,1,1726,1585,587,915,849,26,26,25,38,8,71.7,0.964,0,4.0,0.04,637.56,Storm,0,915,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,20,Monday,0,1,0,1364,1252,256,805,592,21,21,20,42,8,60.0,0.959,7,3.1,0.036,524.26,Clear,0,805,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Evening,21,Monday,0,1,0,1152,1058,347,666,517,18,18,17,41,8,59.7,0.956,1,2.8,0.038,434.27,Clear,0,666,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Night,22,Monday,0,1,0,1099,1009,208,672,457,18,18,17,40,8,54.5,0.989,4,3.0,0.061,448.5,Clear,0,672,3,0.96,1.0,1.095
2026-09-07,DAL-HUB,Sortation,Night,23,Monday,0,1,0,1099,1009,215,688,446,17,17,16,43,8,54.2,1.0,5,2.8,0.057,426.6,Clear,0,688,0,0.82,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,6,Monday,0,1,0,1131,1108,225,608,545,13,14,13,47,8,66.3,0.995,3,3.7,0.043,391.65,Storm,0,608,0,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,7,Monday,0,1,0,1673,1639,570,946,770,20,22,20,49,8,61.4,0.966,4,3.0,0.07,517.54,Clear,0,946,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,8,Monday,0,1,1,1470,1440,375,915,603,21,20,19,49,8,55.0,0.983,10,2.4,0.041,496.7,Clear,0,915,0,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,9,Monday,0,1,1,1514,1483,425,889,650,21,21,20,48,8,59.2,0.927,9,2.7,0.027,522.21,Clear,0,889,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,10,Monday,0,1,0,1135,1112,256,757,425,15,14,14,55,8,47.8,0.984,0,2.6,0.025,366.66,Clear,0,757,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,11,Monday,0,1,0,1259,1233,261,768,534,19,18,18,45,8,55.9,0.949,4,2.9,0.013,468.13,Clear,0,768,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,12,Monday,0,1,0,1123,1100,372,741,432,16,15,15,52,8,50.2,0.95,10,1.9,0.031,398.33,Clear,0,741,2,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Morning,13,Monday,0,1,0,1087,1065,380,609,515,16,15,14,45,8,66.1,0.967,4,3.5,0.034,403.78,Clear,0,609,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,14,Monday,0,1,0,1036,1015,205,683,382,16,14,14,53,8,49.0,0.921,1,1.7,0.026,342.84,Clear,0,683,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,15,Monday,0,1,0,1254,1228,439,777,515,17,17,16,52,8,51.9,0.935,3,2.3,0.03,409.04,Clear,0,777,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,16,Monday,0,1,0,1085,1063,251,660,445,15,15,14,49,8,55.1,0.963,7,3.0,0.049,399.34,Clear,0,660,0,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,17,Monday,0,1,1,1536,1505,380,864,709,20,20,19,46,8,61.6,0.99,10,3.6,0.029,531.52,Clear,0,864,2,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,18,Monday,0,1,1,1488,1458,414,993,547,21,21,20,51,8,48.3,0.974,10,2.5,0.037,519.34,Clear,0,993,1,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,19,Monday,0,1,1,1612,1579,407,954,708,24,23,22,45,8,60.7,0.964,2,2.8,0.05,543.41,Clear,0,954,2,1.2,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,20,Monday,0,1,0,1329,1302,252,854,517,20,19,19,47,8,50.6,0.957,0,1.9,0.024,448.13,Clear,0,854,1,1.08,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Evening,21,Monday,0,1,0,1075,1053,276,587,510,14,14,13,48,8,66.1,0.942,0,3.3,0.04,365.65,Clear,0,587,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Night,22,Monday,0,1,0,1000,980,352,556,466,12,13,12,50,8,63.3,0.927,1,3.2,0.056,345.18,Clear,0,556,1,0.96,1.0,1.095
2026-09-07,DAL-HUB,Outbound,Night,23,Monday,0,1,0,1002,982,276,660,365,14,13,13,53,8,46.9,0.959,7,2.1,0.025,356.8,Storm,0,660,0,0.82,1.0,1.095
2026-09-08,ATL-HUB,Inbound,Morning,6,Tuesday,0,0,0,1450,1279,342,914,510,22,20,20,48,8,50.0,0.953,4,2.4,0.02,495.6,Clear,0,914,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,7,Tuesday,0,0,0,1755,1548,420,1042,678,26,23,23,48,8,56.5,0.944,1,2.2,0.016,544.28,Clear,0,1042,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,8,Tuesday,0,0,1,1919,1693,449,1157,724,26,26,25,47,8,52.7,0.985,5,2.9,0.03,618.58,Clear,0,1157,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,9,Tuesday,0,0,1,1915,1690,458,1095,762,25,25,24,48,8,57.5,0.951,8,2.9,0.034,608.6,Clear,0,1095,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,10,Tuesday,0,0,0,1666,1470,305,1039,604,24,24,23,46,8,51.2,0.982,1,3.0,0.059,565.11,Clear,0,1039,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,11,Tuesday,0,0,0,1526,1347,438,847,649,21,20,19,46,8,61.9,0.969,0,2.6,0.042,470.25,Clear,0,847,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,12,Tuesday,0,0,0,1473,1300,374,893,535,20,20,19,47,8,49.8,1.0,10,3.0,0.044,514.07,Rain,0,893,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Morning,13,Tuesday,0,0,0,1337,1179,299,785,528,18,18,17,48,8,55.1,0.962,4,3.2,0.029,457.5,Clear,0,785,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,14,Tuesday,0,0,0,1381,1218,269,824,541,21,20,19,47,8,56.6,0.924,3,2.5,0.036,474.47,Clear,0,824,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,15,Tuesday,0,0,0,1585,1398,447,954,602,24,23,22,46,8,51.3,0.943,3,2.8,0.022,544.97,Clear,0,954,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,16,Tuesday,0,0,0,1541,1359,288,888,641,23,22,21,46,8,54.1,0.92,3,2.4,0.052,513.5,Clear,0,888,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,17,Tuesday,0,0,1,2034,1795,465,1418,601,32,30,29,50,8,43.0,0.978,3,2.0,0.024,667.01,Clear,0,1418,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,18,Tuesday,0,0,1,1648,1454,449,883,736,22,21,20,46,8,63.7,0.96,0,3.6,0.026,519.89,Clear,0,883,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,19,Tuesday,0,0,1,2064,1821,400,1362,685,28,27,27,53,8,44.5,0.952,6,1.7,0.014,629.73,Clear,0,1362,4,1.2,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,20,Tuesday,0,0,0,1752,1546,332,1084,648,25,24,23,48,8,51.4,0.982,6,2.8,0.033,577.02,Clear,0,1084,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Evening,21,Tuesday,0,0,0,1452,1281,357,891,537,20,20,19,49,8,51.3,0.957,5,2.4,0.032,479.33,Clear,0,891,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Night,22,Tuesday,0,0,0,1479,1305,358,894,565,22,20,20,45,8,52.6,0.994,4,2.6,0.017,501.7,Clear,0,894,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Inbound,Night,23,Tuesday,0,0,0,1279,1128,425,700,568,18,17,16,46,8,65.9,0.952,3,2.3,0.039,409.93,Rain,0,700,0,0.82,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,6,Tuesday,0,0,0,1416,1300,483,836,605,23,22,21,42,8,58.7,0.949,1,2.9,0.039,519.91,Clear,0,836,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,7,Tuesday,0,0,0,1978,1817,380,1270,770,30,29,28,48,8,50.3,0.945,1,2.4,0.034,652.74,Clear,0,1270,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,8,Tuesday,0,0,1,2099,1927,619,1446,711,38,36,36,42,8,44.2,0.957,5,2.2,0.01,822.78,Heavy Rain,0,1446,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,9,Tuesday,0,0,1,2002,1838,672,1280,763,35,34,33,40,8,53.5,0.97,5,2.4,0.026,763.47,Clear,0,1280,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,10,Tuesday,0,0,0,1749,1606,497,1237,542,28,28,27,48,8,41.5,0.955,0,1.8,0.033,609.03,Clear,0,1237,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,11,Tuesday,0,0,0,1786,1640,512,1056,769,29,29,28,41,8,57.3,0.92,6,2.5,0.037,668.01,Clear,0,1056,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,12,Tuesday,0,0,0,1509,1386,417,1001,547,27,24,24,43,8,47.3,0.97,8,2.1,0.019,580.12,Clear,0,1001,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Morning,13,Tuesday,0,0,0,1466,1346,519,916,576,22,22,21,46,8,52.6,0.948,7,2.7,0.04,534.43,Clear,0,916,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,14,Tuesday,0,0,0,1373,1261,365,785,626,22,21,20,42,8,60.9,0.935,9,2.8,0.035,522.44,Clear,0,785,0,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,15,Tuesday,0,0,0,1656,1521,430,1067,643,29,27,26,43,8,49.5,0.955,6,2.1,0.035,615.42,Clear,0,1067,2,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,16,Tuesday,0,0,0,1839,1689,413,1225,669,28,28,27,49,8,46.8,0.926,3,1.9,0.044,623.09,Clear,0,1225,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,17,Tuesday,0,0,1,2066,1898,577,1283,828,37,35,34,40,8,51.3,0.944,1,2.2,0.039,765.76,Clear,0,1283,3,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,18,Tuesday,0,0,1,2101,1929,746,1319,846,33,33,32,42,8,51.1,0.981,8,3.3,0.032,780.59,Clear,0,1319,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,19,Tuesday,0,0,1,2008,1844,441,1309,755,34,33,32,43,8,48.2,0.952,1,2.0,0.043,720.08,Clear,0,1309,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,20,Tuesday,0,0,0,1752,1609,353,1027,778,26,26,25,43,8,59.0,0.956,5,3.2,0.04,625.28,Clear,0,1027,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Evening,21,Tuesday,0,0,0,1438,1321,463,943,521,23,24,23,41,8,48.6,1.0,3,2.3,0.041,548.92,Clear,0,943,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Night,22,Tuesday,0,0,0,1474,1354,354,840,670,23,22,22,39,8,61.4,0.979,3,3.1,0.017,552.49,Clear,0,840,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Sortation,Night,23,Tuesday,0,0,0,1334,1225,408,718,642,20,20,19,41,8,66.8,0.922,7,3.9,0.026,526.62,Clear,0,718,2,0.82,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,6,Tuesday,0,0,0,1291,1265,395,795,522,18,18,17,50,8,51.5,0.936,10,2.5,0.063,457.22,Clear,0,795,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,7,Tuesday,0,0,0,1697,1662,419,1061,681,22,21,20,55,8,57.9,0.965,2,2.3,0.025,491.98,Clear,0,1061,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,8,Tuesday,0,0,1,2015,1974,532,1383,684,27,27,26,56,8,44.0,0.95,3,2.0,0.04,609.63,Clear,0,1383,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,9,Tuesday,0,0,1,1783,1747,608,1209,618,26,25,24,51,8,44.5,0.989,2,2.0,0.031,563.16,Clear,0,1209,2,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,10,Tuesday,0,0,0,1613,1580,463,859,802,20,20,19,49,8,69.4,0.923,6,3.3,0.052,511.73,Clear,0,859,2,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,11,Tuesday,0,0,0,1504,1473,373,834,699,20,20,19,48,8,63.4,0.915,7,3.6,0.025,521.33,Clear,0,834,3,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,12,Tuesday,0,0,0,1247,1222,399,795,471,17,17,16,52,8,51.7,0.956,0,2.6,0.033,407.71,Clear,0,795,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Morning,13,Tuesday,0,0,0,1387,1359,448,929,489,21,20,19,50,8,43.8,0.979,8,1.9,0.052,474.79,Clear,0,929,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,14,Tuesday,0,0,0,1313,1286,321,706,647,16,16,15,50,8,69.0,0.942,2,3.2,0.034,414.07,Rain,0,706,2,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,15,Tuesday,0,0,0,1505,1474,389,925,617,22,22,21,47,8,51.4,0.938,1,3.0,0.036,524.35,Clear,0,925,0,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,16,Tuesday,0,0,0,1651,1617,552,987,707,21,21,20,52,8,60.2,0.95,9,2.7,0.029,524.73,Clear,0,987,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,17,Tuesday,0,0,1,1879,1841,571,1136,792,26,25,24,48,8,55.2,0.987,7,3.1,0.021,611.72,Clear,0,1136,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,18,Tuesday,0,0,1,1911,1872,612,1210,736,26,26,25,49,8,54.6,0.988,6,2.8,0.04,620.2,Clear,0,1210,1,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,19,Tuesday,0,0,1,1814,1777,539,1266,604,26,25,24,55,8,42.7,0.959,7,2.0,0.039,579.74,Clear,0,1266,0,1.2,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,20,Tuesday,0,0,0,1682,1648,489,1161,551,25,25,24,51,8,45.8,0.949,8,2.1,0.046,583.31,Clear,0,1161,1,1.08,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Evening,21,Tuesday,0,0,0,1369,1341,472,775,624,19,19,18,45,8,60.0,0.957,10,3.0,0.044,492.15,Clear,0,775,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Night,22,Tuesday,0,0,0,1279,1253,352,825,493,18,18,17,52,8,49.3,0.934,1,1.8,0.038,408.61,Clear,0,825,1,0.96,1.0,1.05
2026-09-08,ATL-HUB,Outbound,Night,23,Tuesday,0,0,0,1108,1085,234,700,427,15,15,14,51,8,49.0,0.982,5,2.9,0.056,390.56,Clear,0,700,0,0.82,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,6,Tuesday,0,0,0,1291,1139,294,755,508,18,18,17,47,8,57.2,0.945,3,2.8,0.029,443.66,Rain,0,755,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,7,Tuesday,0,0,0,1608,1419,399,829,751,22,21,20,46,8,70.7,0.901,1,3.0,0.036,505.59,Clear,0,829,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,8,Tuesday,0,0,1,1790,1579,420,1158,608,26,26,25,51,8,48.1,0.908,4,1.1,0.037,562.69,Clear,0,1158,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,9,Tuesday,0,0,1,1919,1693,410,1174,712,27,26,25,50,8,51.7,0.939,9,2.6,0.045,625.01,Rain,0,1174,0,1.2,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,10,Tuesday,0,0,0,1539,1358,465,839,680,20,20,19,47,8,63.5,0.94,6,3.6,0.043,517.66,Clear,0,839,1,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,11,Tuesday,0,0,0,1558,1375,431,924,596,21,21,20,50,8,55.0,0.925,6,2.2,0.033,498.3,Clear,0,924,2,1.08,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,12,Tuesday,0,0,0,1329,1172,416,836,454,21,19,19,44,8,51.1,1.0,7,2.7,0.018,491.95,Clear,0,836,1,0.96,1.0,1.05
2026-09-08,CHI-HUB,Inbound,Morning,13,Tuesday,0,0,0,1403,1238,373,829,546,18,19,18,49,8,52.9,0.94,4,2.7,0.038,464.17,Clear,0,829,2,0.96,1.0,1.05
